index,Best Performance
0,0.8775717933597108
1,0.8578413090406274
2,0.7582667568009055
3,0.8954147206241999
4,0.8529975059696545
5,0.8243990061391558
6,0.9246849405956893
7,0.8918609015105369
8,0.8632375636577645
9,0.8286098811948949
10,0.8247707124739126
11,0.7297684871072272
12,0.841978649633235
13,0.8360817353644692
14,0.9170087665054234
15,0.8850730704760033
16,0.847352631751165
17,0.8105898461721456
18,0.8556356385731267
19,0.8770847295113766
20,0.8001349845440274
21,0.7917193759334935
22,0.8470073880979333
23,0.8413253741614489
24,0.8594626930432936
25,0.8980705917166995
26,0.8781198274038194
27,0.821778082190943
28,0.8905780406935686
29,0.757932088872725
30,0.9214590457930015
31,0.8272016318666351
32,0.866074151403383
33,0.9025405942404835
34,0.7925288513624063
35,0.8508129173668528
36,0.7846937928110596
37,0.806240455316957
38,0.8565401754029277
39,0.8721974715577541
40,0.8524159634289583
41,0.8501409869259418
42,0.8680458665775641
43,0.8689149078496622
44,0.8615688562396641
45,0.8554717168883379
46,0.8317332018810475
47,0.8586878488508789
48,0.831568218123675
49,0.8219104126218447
50,0.8656902365197993
51,0.8425837718275838
52,0.8033064939625336
53,0.8503173091241409
54,0.8858172044576897
55,0.8766460667952053
56,0.8995681513403733
57,0.89838150598304
58,0.8279408992869262
59,0.9373867828928849
60,0.8973021171555596
61,0.8800995751402079
62,0.8030451760176036
63,0.8968464055094093
64,0.8848443658017544
65,0.8378892945672286
66,0.8733226365880203
67,0.786275958941143
68,0.8448623149523967
69,0.7139337183809022
70,0.8854444598743787
71,0.889696095027956
72,0.8342011343350244
73,0.8758670881531794
74,0.8840871110307146
75,0.7840138970408186
76,0.7997791045207543
77,0.8869011076096014
78,0.8190953228158404
79,0.8266296081562754
80,0.907525221384328
81,0.8781774284564307
82,0.8990018981740178
83,0.8926657670366935
84,0.90233264267539
85,0.8697633412110366
86,0.8762696311305437
87,0.9342326556492759
88,0.7710555713271271
89,0.8354791231518917
90,0.8197444523358153
91,0.866762998168457
92,0.8531347787140922
93,0.9377341947351481
94,0.8270218741335899
95,0.8248922925803387
96,0.7412685358696086
97,0.8794114478785061
98,0.8624608769587881
99,0.8214791971757218
100,0.8495138883961821
101,0.8779990007976812
102,0.8267239629134246
103,0.8801503158972777
104,0.8616531508410351
105,0.8366767898974156
106,0.843704997927525
107,0.8465129988027424
108,0.862920502977591
109,0.8534582343853938
110,0.8670526644395188
111,0.8134228776626842
112,0.8976666417919064
113,0.8720385909985771
114,0.8513800679998327
115,0.8546047193759042
116,0.878914242692953
117,0.8412233071067226
118,0.792082542062795
119,0.898865094159665
120,0.889792427791386
121,0.8254715504957789
122,0.8746097369074792
123,0.869649712709973
124,0.8496223992480971
125,0.8402367029181628
126,0.7927705065527063
127,0.8008951445294404
128,0.8747203618045307
129,0.8398290173740252
130,0.881145670888369
131,0.8900067197957194
132,0.8477879953294498
133,0.8548889794382434
134,0.8803959383456991
135,0.8883730743585373
136,0.8964097104687673
137,0.8174364480513647
138,0.8543735925941794
139,0.8895316957465897
140,0.8617570031773879
141,0.899530525254523
142,0.7662488213727172
143,0.9017583728985705
144,0.9254586878801178
145,0.8242464335133012
146,0.7800798988112856
147,0.8636227752215269
148,0.8215117753477106
149,0.9072996092262735
150,0.8693342370138177
151,0.8410691488587908
152,0.8889718122991336
153,0.8833558515807877
154,0.8953234390508816
155,0.8951976765341633
156,0.775281113231406
157,0.8751131435141749
158,0.8517929732764343
159,0.8430206245249157
160,0.9013541776805465
161,0.8395589775624035
162,0.8983706588116069
163,0.8878779130710788
164,0.8442500218504672
165,0.8896911248106155
166,0.8870404295235577
167,0.8619003067748303
168,0.8674690902817528
169,0.8084560226910593
170,0.8182355610120999
171,0.9026182414298243
172,0.7579382457015457
173,0.8852525984774394
174,0.7900123681246118
175,0.9166785188756532
176,0.8030109683734074
177,0.8869870513792449
178,0.8816082967282288
179,0.8873515862280684
180,0.847254015945725
181,0.919903194724265
182,0.9137109912452325
183,0.8962466573493358
184,0.854149553134561
185,0.9014864088147645
186,0.8560720780467355
187,0.8083937819444161
188,0.899945909075786
189,0.8512548825545462
190,0.9239138641437634
191,0.8145217685353459
192,0.8837817790587262
193,0.8645590450015437
194,0.8224450740041426
195,0.8848596068286769
196,0.8827019576825725
197,0.8203492700305233
198,0.8776484473917876
199,0.8787271243575207
200,0.8424753816810724
201,0.8292387126559457
202,0.9281195548317069
203,0.85840562899614
204,0.9158629437095155
205,0.8674329770369662
206,0.7277589049895
207,0.854789780939246
208,0.904872497119489
209,0.7980180630704885
210,0.872481763456712
211,0.8437508766343965
212,0.8722108207440246
213,0.9059732056578541
214,0.8036509394046614
215,0.7856770675293494
216,0.9039644355227284
217,0.8169529058422719
218,0.8698956319956821
219,0.8624075908188819
220,0.8315042415392145
221,0.8350439236054095
222,0.8148569513790018
223,0.8648931174407146
224,0.8994476195113891
225,0.8525563211436963
226,0.8333570167614148
227,0.7561712156769349
228,0.8821988675225865
229,0.8568183765096393
230,0.8735044062580566
231,0.8427108717575007
232,0.8029735660033385
233,0.8811333930207923
234,0.7878271285262952
235,0.8331251713514196
236,0.8689732378973359
237,0.8237531956135237
238,0.8297715078967908
239,0.7831512517800949
240,0.9208800631429371
241,0.8367080856191081
242,0.8461555154370897
243,0.8288457135299796
244,0.9109837245908985
245,0.8960700336632093
246,0.8288725630177833
247,0.8538870433258715
248,0.8907475940763501
249,0.658039113660009
250,0.876078582982909
251,0.8144690870449001
252,0.8780758576207891
253,0.8623567943993058
254,0.825108358524744
255,0.873418723056163
256,0.8950861922379497
257,0.9103796225012549
258,0.8324314609083628
259,0.8318398224836232
260,0.8650523404845727
261,0.7952274014511855
262,0.8489331013572545
263,0.868671612954462
264,0.8846829819871835
265,0.8261459866382066
266,0.8802437377980139
267,0.8710134139963839
268,0.8234426768983879
269,0.8900824554111525
270,0.8294825180606711
271,0.8786764761331908
272,0.8135369960678438
273,0.8519698060531395
274,0.8140715003948028
275,0.8377310954690794
276,0.9226120128810718
277,0.9299597159452655
278,0.8241010659832918
279,0.8275246841028641
280,0.8497919248383449
281,0.734678248051273
282,0.8971844569039898
283,0.8024796659836108
284,0.8514775144997384
285,0.7775469834931774
286,0.8713225074459869
287,0.8797325005942523
288,0.8679415325134401
289,0.8782931879241247
290,0.757493424022611
291,0.8465322007228084
292,0.8992865959082824
293,0.8552020078857906
294,0.7734100466999015
295,0.7748687997028614
296,0.8597026737483696
297,0.6903521854987319
298,0.8599753805232958
299,0.8627985141067807
300,0.8585508815964891
301,0.8726123273406512
302,0.8473435038605432
303,0.8470088658551446
304,0.8547836142434664
305,0.8414695078486074
306,0.8349666481176271
307,0.913692331723403
308,0.7720112633971913
309,0.8626489341594357
310,0.8297260673975855
311,0.7845927059864013
312,0.8630467569084754
313,0.8187544595227279
314,0.8535242093629186
315,0.8778341645904715
316,0.8506726507128759
317,0.9025393043192282
318,0.8195330256769192
319,0.8386211134764843
320,0.8276969425058387
321,0.8707878151419736
322,0.8370891839505828
323,0.8484901845289272
324,0.8781345048110414
325,0.8629197925438027
326,0.9015824560221686
327,0.9283962550237003
328,0.8622539023103866
329,0.8759322032794553
330,0.9395737015184845
331,0.8062152861586898
332,0.8493301456330412
333,0.789794532633965
334,0.9108341834036433
335,0.8865298874964802
336,0.8482539834526522
337,0.8230545447488073
338,0.7566598661937026
339,0.8422492908777632
340,0.8255449850075071
341,0.7344626881536669
342,0.8690156918378104
343,0.8065547020086498
344,0.9066061448337693
345,0.8557770616630161
346,0.7889895241278746
347,0.8213155944134144
348,0.8751498667168931
349,0.8510130628369877
350,0.852270557122739
351,0.8688499966343848
352,0.7343181936348722
353,0.8265032854318342
354,0.8309944458364533
355,0.8790991675335367
356,0.9047316153041927
357,0.7528205983726731
358,0.8639700960150308
359,0.8712520827886683
360,0.8522375521429476
361,0.8943261108935306
362,0.8708548691037648
363,0.8894855695055699
364,0.8511842492856989
365,0.8599939909727098
366,0.8748295754322638
367,0.8891702679234088
368,0.8407420456605255
369,0.9022019082672864
370,0.8393074442927576
371,0.8735356312963394
372,0.9147498194925389
373,0.819573351972887
374,0.860695461799615
375,0.8950172362354367
376,0.8648555273955971
377,0.8832027949708557
378,0.9182545191205721
379,0.7811224144323288
380,0.8374690471532102
381,0.7202562574080367
382,0.7330853144556255
383,0.8047515149312303
384,0.859181381061808
385,0.8809316088301226
386,0.8368995836811494
387,0.866576891188891
388,0.853799508714861
389,0.8866798146202188
390,0.8128575879239699
391,0.7640013300557835
392,0.8734642573978846
393,0.868334145476349
394,0.7704791984028241
395,0.8626845426606833
396,0.8003069778975079
397,0.82651063215967
398,0.8715409706036299
399,0.8409520717949636
400,0.8993436745461028
401,0.859441547095433
402,0.8153145606332789
403,0.8447673172205362
404,0.8808063881826871
405,0.878612677971761
406,0.8104088887627926
407,0.8340598987122356
408,0.8487320270868579
409,0.8864088767322741
410,0.8941318102963967
411,0.8742406774425875
412,0.8598663487876654
413,0.8702400151039539
414,0.8801205156699714
415,0.7806166634675547
416,0.7677637240329576
417,0.8753005965341896
418,0.8783983786738423
419,0.7462232058365724
420,0.8243644556632257
421,0.8913994338911528
422,0.8946239443842566
423,0.7797376715770236
424,0.9134890630191005
425,0.8741155160248066
426,0.7964451792210256
427,0.8079596013784369
428,0.82282710829551
429,0.8361946115078016
430,0.8858298393119788
431,0.8275894901917094
432,0.9195539686121188
433,0.8259736771861953
434,0.7849239189021014
435,0.8393334584425179
436,0.895082285432253
437,0.758437179701992
438,0.8823826342965801
439,0.8335669251889017
440,0.8179529473672993
441,0.8327318902991209
442,0.9319837472527495
443,0.8542396013477851
444,0.8714451422620224
445,0.9145553951390185
446,0.8469602258749996
447,0.8014533042391856
448,0.879663526648886
449,0.8988811705291445
450,0.8216975708532294
451,0.8702398915651588
452,0.9235960401786483
453,0.8478698765517063
454,0.8437052084564596
455,0.8603319091681619
456,0.870227044750916
457,0.8858455099085707
458,0.8625903454799818
459,0.8641760681865148
460,0.9001636538669736
461,0.8513584183965164
462,0.8559696659171889
463,0.8922522997208064
464,0.8492954818148805
465,0.8683696091620599
466,0.8870071927703
467,0.7972242960372291
468,0.8574811231198647
469,0.9009216030051103
470,0.935175079827665
471,0.8849660112133573
472,0.7772434811948932
473,0.8385589799397717
474,0.8388617313789433
475,0.883149169831898
476,0.8257525498602902
477,0.7623581493121276
478,0.8732739881178413
479,0.8964956856238935
480,0.8660737898970692
481,0.8813079805161399
482,0.8930789458358395
483,0.8396163005238918
484,0.8403732378000204
485,0.8677951624710714
486,0.820813514989946
487,0.8408626559796056
488,0.8675244748691883
489,0.8411633594934071
490,0.8246732037801396
491,0.8736012639444244
492,0.8967415195459292
493,0.9080276737996558
494,0.8858300748334292
495,0.8981156312314647
496,0.8067511402768835
497,0.7813041766096176
498,0.8930667881684746
499,0.813015021052816
500,0.826948180024087
501,0.8900569874125288
502,0.7874118132072975
503,0.8902230174763669
504,0.8763563053753056
505,0.7727794037803094
506,0.8386027182397892
507,0.8908091679080197
508,0.8992697151840296
